longitude,latitude,year,GWL,seismic_risk_score,rainfall_mm,subsidence,geological_category,normalized_density,density_tier,subsidence_intensity,density_concentration,normalized_seismic_risk_score,rainfall_category
113.403191,22.599634,2022,1.116409726708245,-15.383021515632244,2139.959026835088,18.9,Residual Soil,0.3609102317442418,Medium,Minimal,Moderate,0.3633060089901563,Medium
113.385002,22.599318,2022,0.4906525191740273,-15.641167272888584,2059.80895829821,2.7,Residual Soil,0.3192009952855531,Medium,Minimal,Sparse,0.2994900810830792,Medium
113.395699,22.600962,2023,1.9543016717980053,-15.513178981341564,1952.650835493309,29.32,Gravelly Soil,0.5862136944759755,Medium,Moderate,Moderate,0.3727203523021801,Medium
113.381462,22.59936,2017,0.9142006816644908,-15.693843521392813,1835.01753152186,9.4,Residual Soil,0.3135042343382946,Low,Minimal,Sparse,0.3106638734505205,Medium
113.401169,22.617271,2023,1.102927687400449,-15.712751844687942,1901.453052273513,15.4,Residual Soil,0.344466318945853,Medium,Minimal,Moderate,0.327559225700171,Medium
113.389931,22.595556,2022,0.6231394351679254,-15.506228721910174,2062.5319412238664,4.13,Sand,0.790172663481371,High,Minimal,Dense,0.3108123725328907,Medium
113.391586,22.605228,2015,1.627149501944544,-15.644502512165571,1688.0638492476146,18.8,Gravelly Soil,0.4810663089208516,Medium,Minimal,Moderate,0.3317139032664884,Medium
113.392075,22.600288,2015,1.898173730436033,-15.554275473243372,1712.1890616742985,24.33,Residual Soil,0.2987074509353177,Low,Minimal,Sparse,0.3521512994914096,Medium
113.398689,22.625835,2018,0.0,-15.894861507569708,2310.784077092321,1.26,Rock,0.0810855477213155,Low,Minimal,Sparse,0.2903119789068649,Medium
113.376328,22.59642,2020,1.4275958273956073,-15.721035920807209,1594.5429913132427,7.11,Gravelly Soil,0.5481722259063586,Medium,Minimal,Moderate,0.2866495456470974,Medium
113.393127,22.606386,2017,1.8115750671960609,-15.641832007407556,1862.3241593372,20.33,Residual Soil,0.326399813714634,Low,Minimal,Sparse,0.3329962724774747,Medium
113.399841,22.623465,2021,1.0615312097673435,-15.83790120790682,1893.6192744785544,11.43,Residual Soil,0.3133263881511464,Low,Minimal,Sparse,0.3047661502190107,Medium
113.395142,22.59683,2020,1.1882332454306046,-15.451672844216455,1559.8007746425442,0.34,Residual Soil,0.3017319117120217,Medium,Minimal,Sparse,0.2852910292644207,Medium
113.401367,22.595108,2017,1.7566212573605628,-15.332631826179504,1858.153943205834,19.31,Residual Soil,0.3259462092443718,Low,Minimal,Sparse,0.3517139396881414,Medium
113.386391,22.595581,2015,1.9482898932975097,-15.558521085987278,1762.6504890979584,31.81,Residual Soil,0.3072026444568878,Low,Moderate,Sparse,0.3793494493692663,Medium
113.394478,22.600477,2017,1.947587885132417,-15.522644814721556,1888.641444221401,25.1,Residual Soil,0.343079506648774,Medium,Moderate,Moderate,0.3560020956243032,Medium
113.401604,22.605684,2021,1.2082932696322883,-15.508512613399882,1913.1334258625568,15.33,Residual Soil,0.3272403581838263,Low,Minimal,Sparse,0.3385675222008066,Medium
113.395279,22.596645,2019,0.7291042569500826,-15.446576602694694,2076.5278963570154,6.78,Gravelly Soil,0.525867371987424,Medium,Minimal,Moderate,0.3223534368006081,Medium
113.388924,22.596174,2020,1.5431620122717338,-15.531278598642944,1664.112840208326,17.79,Gravelly Soil,0.5512261144760442,Medium,Minimal,Moderate,0.3377767926493658,Medium
113.402504,22.60635,2017,1.236391875970396,-15.50704551072142,1762.584400985219,1.78,Residual Soil,0.2806168787458318,Low,Minimal,Sparse,0.2857833929229897,Medium
113.407639,22.599548,2019,0.5824916927340978,-15.318069795112578,2077.521389246162,5.76,Residual Soil,0.2996618044853606,Low,Minimal,Sparse,0.3310530242910362,Medium
113.375137,22.59638,2022,0.7428593935178514,-15.73807421029045,2039.1180657899447,1.79,Residual Soil,0.305135358639572,Medium,Minimal,Sparse,0.2827875356540843,Medium
113.384087,22.625256,2017,0.7473546088721866,-16.09131206722772,1790.491100528786,1.83,Residual Soil,0.2763974468812029,Low,Minimal,Sparse,0.2585865577277526,Medium
113.398399,22.621277,2022,0.1771361786516152,-15.820514923366405,2077.756233536608,2.74,Residual Soil,0.3054647348855578,Low,Minimal,Sparse,0.2954804645031404,Medium
113.37632,22.597858,2017,0.8980529825819505,-15.744900016143484,1831.2256335474613,8.74,Gravelly Soil,0.5226307678427315,Medium,Minimal,Moderate,0.3050395219646692,Medium
113.386086,22.59594,2017,1.1109389306393955,-15.56897701404118,1841.8143611886112,11.91,Gravelly Soil,0.472596357590238,Medium,Minimal,Moderate,0.3237832967850139,Medium
113.404999,22.629726,2023,0.9437449772344734,-15.87446055427854,1812.3283646842376,1.63,Residual Soil,0.2935840459176528,Medium,Minimal,Sparse,0.2675957668661995,Medium
113.40535,22.59824,2016,0.4124618932552453,-15.328470961908833,2624.651708074848,19.08,Rock,0.1062472997772053,Low,Minimal,Sparse,0.3865352439145041,High
113.378166,22.59557,2021,1.1586847035131504,-15.679725763069158,1853.6676233460653,6.59,Residual Soil,0.3189808268624888,Medium,Minimal,Sparse,0.294466862599449,Medium
113.383194,22.597496,2016,0.5518413519464348,-15.63737289780375,2638.971824915461,22.14,Rock,0.1126210701382855,Low,Minimal,Sparse,0.3736698111775307,High
113.377472,22.596638,2018,0.6040123546707828,-15.707661634062193,2356.2324692388306,12.73,Gravelly Soil,0.4879661081514008,Medium,Minimal,Moderate,0.3305894603067262,High
113.389244,22.603561,2019,0.6168431841577905,-15.650345515468164,2059.059324410397,3.44,Gravelly Soil,0.5144687878708335,Medium,Minimal,Moderate,0.2984311471773571,Medium
113.384712,22.604912,2020,1.7119403489618474,-15.738904000783334,1658.0238487474614,18.27,Gravelly Soil,0.5421063399933137,Medium,Minimal,Moderate,0.3209941101432572,Medium
113.381432,22.595129,2015,1.546100631192298,-15.62407606681682,1657.9377391689102,13.93,Gravelly Soil,0.4574293115970306,Medium,Minimal,Moderate,0.3164755258506561,Medium
113.394402,22.595833,2016,0.4458380066416436,-15.445679020198728,2619.812776307276,18.82,Sand,0.710493502095876,High,Minimal,Dense,0.3761150162220026,High
113.390709,22.606359,2018,0.9915342008943204,-15.676237262561877,2445.0552080954008,27.89,Rock,0.1240681620121155,Low,Moderate,Sparse,0.3822591990078219,High
113.400124,22.6357,2018,0.9291310185538824,-16.04562350192422,2444.201129386316,27.65,Residual Soil,0.3255379165746935,Low,Moderate,Sparse,0.3563836226114973,High
113.38028,22.637783,2022,0.6216548255232985,-16.359071597860186,2080.9233182545954,6.7,Residual Soil,0.3234436144222927,Medium,Minimal,Sparse,0.2622233793442452,Medium
113.374237,22.639856,2018,0.2946339103958459,-16.480211424472117,2345.16714910059,8.73,Residual Soil,0.2969874719124047,Low,Minimal,Sparse,0.2702182314188872,High
113.406876,22.641878,2016,1.27544515849562,-16.060949390181648,2737.277864535934,41.39,Rock,0.1478847070948488,Low,Moderate,Sparse,0.4008011938681035,High
113.399895,22.632214,2017,1.150136980963291,-15.988302102033826,1890.6113110316444,19.07,Residual Soil,0.332734916383559,Medium,Minimal,Moderate,0.321551722517039,Medium
113.388191,22.634823,2018,0.6231282811570538,-16.196761160075038,2371.112490385836,14.97,Residual Soil,0.3039747159323233,Low,Minimal,Sparse,0.3051542744151589,High
113.400208,22.646648,2020,2.388401411041759,-16.23540746480824,1722.708620667464,32.7,Residual Soil,0.3863297842012731,Medium,Moderate,Moderate,0.3248983613527854,Medium
113.387901,22.660282,2020,1.3131256366300628,-16.642129354537833,1569.6478205753365,2.71,Residual Soil,0.3107771840176003,Medium,Minimal,Sparse,0.2094838146753823,Medium
113.37545,22.642761,2020,1.2037148881806383,-16.512575277425707,1598.322293936336,5.87,Residual Soil,0.3096718129218203,Low,Minimal,Sparse,0.233378192096617,Medium
113.39798,22.635326,2015,1.394969601562238,-16.06880667257513,1646.861898336982,11.18,Residual Soil,0.2723087296237323,Low,Minimal,Sparse,0.2792996213804664,Medium
113.376915,22.637871,2019,0.8647601214776126,-16.408291525980346,2117.366577796548,13.26,Rock,0.1132825822463785,Low,Minimal,Sparse,0.2788515032062018,Medium
113.388268,22.635437,2015,1.8559467761101551,-16.206234782959942,1711.0773885238675,23.84,Residual Soil,0.3243343968983062,Low,Minimal,Sparse,0.3066263668071146,Medium
113.395683,22.658916,2022,0.6488349180301297,-16.51217422609856,2039.032031529543,0.79,Rock,0.0858231632750486,Low,Minimal,Sparse,0.2290663882585518,Medium
113.379265,22.640442,2015,1.5453188091554488,-16.418930230160502,1680.6349406120498,17.11,Residual Soil,0.2758105955427182,Low,Minimal,Sparse,0.2741952400190645,Medium
113.396729,22.696962,2017,1.534229577554049,-17.175053334661968,1958.3745890269024,31.62,Residual Soil,0.350522685386892,Low,Moderate,Moderate,0.2784503355768774,Medium
113.395073,22.689871,2015,1.464994323186406,-17.069456165329164,1759.3883872736233,27.53,Gravelly Soil,0.5137433374845728,Medium,Moderate,Moderate,0.2717515879198232,Medium
113.392952,22.686205,2021,0.9750220124017046,-17.031921547317705,1907.6111285375528,12.71,Residual Soil,0.3069136501649452,Low,Minimal,Sparse,0.2300094938739241,Medium
113.378288,22.698318,2020,1.7248147588947034,-17.442133547198623,1608.929077234813,11.48,Residual Soil,0.3244678694393103,Low,Minimal,Sparse,0.1776536612341278,Medium
113.377853,22.684002,2018,0.8749162211999068,-17.194917466737287,2541.216121065175,40.84,Residual Soil,0.3706318708902699,Medium,Moderate,Moderate,0.3296997262061214,High
113.385254,22.694778,2023,1.5858782865173615,-17.28660835214321,1955.098681764988,26.75,Residual Soil,0.3505661420461983,Medium,Moderate,Moderate,0.2507092943820297,Medium
113.37368,22.687635,2023,2.203851014449463,-17.315341609839106,2035.972243930282,42.99,Residual Soil,0.3953368998097669,Medium,Moderate,Moderate,0.2951965341461834,Medium
113.376335,22.680763,2016,0.9329268786486308,-17.158603526520935,2656.12854917702,27.77,Residual Soil,0.3371039228628643,Low,Moderate,Moderate,0.2803773607512405,High
113.376305,22.684229,2021,0.9469150094127552,-17.219877843235086,1839.1692477306533,2.88,Residual Soil,0.3152383543182569,Medium,Minimal,Sparse,0.1800060253553315,Medium
113.375694,22.703215,2022,1.0698373607627911,-17.563657609353882,2082.194896396896,10.02,Rock,0.1026439515803312,Low,Minimal,Sparse,0.1820298128262215,Medium
113.396378,22.696943,2019,0.9444921534098458,-17.179278101436807,2189.2710597576365,24.31,Residual Soil,0.339582485536633,Low,Minimal,Moderate,0.2653405412623829,Medium
113.404137,22.696703,2015,2.043136088919518,-17.074534581058188,1798.3393442322772,37.57,Residual Soil,0.3271735140070714,Low,Moderate,Sparse,0.295032174151236,Medium
113.382286,22.676702,2019,0.7419407185176314,-17.006470838753803,2059.705325322172,4.52,Residual Soil,0.2937961128534581,Low,Minimal,Sparse,0.206285564781686,Medium
113.397476,22.673748,2022,0.8673534056466474,-16.75018493553267,2097.2145579607004,10.93,Gravelly Soil,0.5639677710373039,Medium,Minimal,Moderate,0.2452865150819061,Medium
113.387291,22.741529,2016,1.2595180797664831,-18.10424382333317,2731.578665547305,40.47,Rock,0.1445109562352099,Low,Moderate,Sparse,0.2574488808597056,High
113.390289,22.724873,2023,1.657604402934809,-17.762675587351822,1976.8454580492007,30.37,Gravelly Soil,0.5988994280200308,Medium,Moderate,Moderate,0.2301136661243556,Medium
113.39444,22.722246,2021,1.0002898831990916,-17.662046517600512,1890.943054820968,10.57,Residual Soil,0.3525984096606247,Medium,Minimal,Moderate,0.1778787945940466,Medium
113.392448,22.707531,2015,1.7137087163163078,-17.420983873893427,1687.390373242344,19.39,Residual Soil,0.3148491499502233,Low,Minimal,Sparse,0.2098395518309619,Medium
113.402985,22.725939,2015,2.7103555968800803,-17.62179984446151,1886.269143381568,55.19,Gravelly Soil,0.5429009917916284,Medium,Moderate,Moderate,0.3079718778432556,Medium
113.395073,22.716351,2023,1.3444907586812005,-17.546824254571074,1919.0458160923647,19.78,Gravelly Soil,0.562831776328182,Medium,Minimal,Moderate,0.2122953325001468,Medium
113.394547,22.736393,2021,0.850424696657116,-17.91908676910976,1861.844343148708,5.3,Residual Soil,0.3305643477244727,Medium,Minimal,Moderate,0.143849120902393,Medium
113.395386,22.746283,2022,0.5698433823291963,-18.09037918987014,2057.873658283932,2.84,Rock,0.0960681488136952,Low,Minimal,Sparse,0.13061890589053,Medium
113.40329,22.717644,2015,1.4164024094272285,-17.46609001986914,1653.5616885457198,12.29,Residual Soil,0.3001613497143851,Low,Minimal,Sparse,0.1871377786413862,Medium
113.393333,22.715803,2016,0.6480082694959023,-17.559151203885712,2664.628738390379,26.71,Gravelly Soil,0.4739787892609504,Medium,Moderate,Moderate,0.25621288338116,High
113.382263,22.731571,2021,1.4391825063693653,-17.986851679108696,1946.0163001610829,21.23,Rock,0.1261494771512631,Low,Minimal,Sparse,0.187003633025657,Medium
113.373344,22.744944,2018,1.1714430020736877,-18.34357326865233,2403.3379024424685,23.83,Residual Soil,0.3008599498736706,Low,Minimal,Sparse,0.177707874585825,High
113.386108,22.710693,2022,0.7859959278668052,-17.560232386612736,2053.4996924509787,4.15,Residual Soil,0.3301855029250087,Medium,Minimal,Moderate,0.1657196266256736,Medium
113.394463,22.713921,2021,1.2504863000772006,-17.510554677185652,1927.354496956253,17.66,Residual Soil,0.3351244974953585,Low,Minimal,Moderate,0.2090655186046933,Medium
113.380356,22.738058,2019,1.339662990139999,-18.12894705951776,2148.273465329341,21.68,Gravelly Soil,0.5348924296248242,Medium,Minimal,Moderate,0.1797903375460317,Medium
113.395134,22.747282,2018,0.910258533908339,-18.11190759152553,2433.7952831448724,26.04,Residual Soil,0.3300161308437611,Low,Moderate,Moderate,0.2088941572339788,High
113.37355,22.743065,2017,1.7757100599629825,-18.30687295279971,1866.0543309627035,20.57,Residual Soil,0.3069784327332917,Low,Minimal,Sparse,0.1519839234778553,Medium
113.395134,22.716881,2015,2.0973908037825413,-17.555668287442113,1772.9146267598428,34.43,Residual Soil,0.3269208092797721,Low,Moderate,Sparse,0.2485229025755451,Medium
113.385063,22.718199,2023,1.237861222395102,-17.708982685202276,1883.5221356040324,13.95,Residual Soil,0.3228567291899198,Medium,Minimal,Sparse,0.1814977681261795,Medium
113.38887,22.717445,2017,0.8989939096031557,-17.646219963018606,1778.3152600166534,1.32,Residual Soil,0.2748465107296943,Low,Minimal,Sparse,0.1459916871519873,Medium
113.377678,22.729004,2019,1.175292322656014,-17.999454756994822,2122.503741376604,16.32,Rock,0.1152180244064471,Low,Minimal,Sparse,0.1737673421872354,Medium
113.374237,22.742104,2017,1.983757349983734,-18.28064818556957,1903.486805680153,27.47,Residual Soil,0.3368153831754401,Low,Moderate,Moderate,0.1749385591900176,Medium
113.392784,22.716097,2018,0.4553933936112601,-17.571518128932116,2346.1548893853164,10.14,Residual Soil,0.323169049580737,Medium,Minimal,Sparse,0.1965877306507786,High
113.401527,22.709475,2023,0.9897430430962276,-17.33955450743596,1846.4237226600865,6.78,Residual Soil,0.3379522023860111,Medium,Minimal,Moderate,0.1856932099976725,Medium
113.402916,22.726397,2022,0.5900443872637579,-17.6310650807004,2077.290169357301,5.94,Residual Soil,0.3372767883856797,Medium,Minimal,Moderate,0.1728384559437347,Medium
113.378769,22.737514,2015,1.876993429572078,-18.139364410979432,1656.393207014999,16.33,Gravelly Soil,0.4660147890521985,Medium,Minimal,Moderate,0.1445272312240258,Medium
113.378319,22.716385,2017,1.635400328054701,-17.764113932579203,1889.488375233744,22.75,Residual Soil,0.3539502722889747,Medium,Minimal,Moderate,0.2012616858576723,Medium
113.37899,22.729467,2021,1.008946939163232,-17.990866086492414,1837.811692669576,3.18,Residual Soil,0.3092243471226246,Medium,Minimal,Sparse,0.1266465863738266,Medium
113.394547,22.74576,2022,0.8112971625320338,-18.091147809710247,2105.5728084962,11.66,Residual Soil,0.3413986297526267,Medium,Minimal,Moderate,0.1575391471312505,Medium
113.397438,22.722141,2022,1.5289719793829015,-17.6221056088309,2249.358890798118,37.52,Residual Soil,0.4036101678131952,Medium,Moderate,Moderate,0.2706209781099842,Medium
113.382347,22.746994,2016,0.5303714882989916,-18.26643472489017,2553.146097725616,10.13,Residual Soil,0.2807117562411742,Low,Minimal,Sparse,0.1469186580344175,High
113.373909,22.744789,2019,2.095198266789064,-18.333528768456343,2240.339209286772,39.79,Rock,0.1629231489207546,Low,Moderate,Sparse,0.2184276009520052,Medium
113.440956,22.208118,2020,0.6869519317378433,-7.3844775510634895,1669.3217413773596,11.75,Residual Soil,0.3132338806596889,Low,Minimal,Sparse,0.8957767480078582,Medium
113.41761,22.251816,2021,0.617434618836385,-10.413152975017436,1872.3343820276773,4.93,Residual Soil,0.2812529790157723,Low,Minimal,Sparse,0.6635123583467873,Medium
113.435974,22.271692,2015,0.6776682603729427,-10.223990408767554,1644.173967942197,5.13,Residual Soil,0.2571904010962329,Low,Minimal,Sparse,0.675697569604136,Medium
113.415092,22.239584,2021,1.0223512633046394,-10.362994753309197,1944.480946213716,18.26,Residual Soil,0.3576521252075331,Medium,Minimal,Moderate,0.7077456566371909,Medium
113.439079,22.242077,2016,0.3619492000850186,-7.690008114246292,2723.6285064813733,32.73,Residual Soil,0.3157195666584361,Low,Moderate,Sparse,0.964006842753072,High
113.425194,22.267248,2020,0.9567174961878828,-10.3977299679417,1682.903647341808,15.79,Residual Soil,0.3517206925370721,Medium,Minimal,Moderate,0.697559662697381,Medium
113.408684,22.272085,2018,0.5748433927246026,-10.77553695745508,2404.962960300628,19.34,Residual Soil,0.3525617554539713,Medium,Minimal,Moderate,0.6952179994142575,High
113.4244,22.232862,2019,0.5740120183944498,-10.116464514943958,2134.204575449979,13.65,Residual Soil,0.3288698846979662,Medium,Minimal,Sparse,0.7185620367532229,Medium
113.432617,22.208475,2020,0.5889811125531258,-7.562546720692922,1620.4164836019568,4.11,Residual Soil,0.3249992266000513,Medium,Minimal,Sparse,0.8566957145148948,Medium
113.422432,22.266117,2017,1.8691158270354693,-10.442882650242533,2106.628815659982,55.08,Residual Soil,0.3643425805514874,Low,Moderate,Moderate,0.8219945815922467,Medium
113.439476,22.210695,2017,0.3316276542398644,-7.434008071995531,1846.5378357760148,6.41,Gravelly Soil,0.4719102539684838,Medium,Minimal,Moderate,0.8810526268314336,Medium
113.43914,22.235672,2023,1.752073539512106,-7.634704013315424,2127.8159554967337,52.31,Residual Soil,0.4187824811028673,Medium,Moderate,Moderate,1.0,Medium
113.420975,22.260399,2021,1.7110704381856598,-10.420156670004724,2154.937059941475,53.25,Residual Soil,0.4185922603231393,Medium,Moderate,Moderate,0.8206149695054008,Medium
113.423149,22.204887,2017,0.4759955750653558,-7.737972737312895,1859.633120537008,9.39,Residual Soil,0.3150834160314372,Low,Minimal,Sparse,0.8679161059960925,Medium
113.440491,22.273169,2022,1.0376849784737057,-10.148466334048855,2269.6988070111247,36.49,Residual Soil,0.4005723976557252,Medium,Moderate,Moderate,0.7922364396813917,Medium
113.441452,22.263767,2021,0.9754201992335252,-10.038159508962426,1942.831678623557,17.29,Rock,0.1285524126817593,Low,Minimal,Sparse,0.7287266206765122,Medium
113.420319,22.22378,2015,0.8874827095178662,-10.131425510822371,1659.7798034728685,8.98,Residual Soil,0.2893261710715888,Low,Minimal,Sparse,0.6914186926637318,Medium
113.411125,22.233358,2015,0.949478927142553,-10.396075396306474,1626.8665611016572,4.85,Residual Soil,0.2604626499406456,Low,Minimal,Sparse,0.6557522804988568,Medium
113.420639,22.215998,2015,0.8438616927638816,-10.067798744846506,1649.272233156208,7.16,Residual Soil,0.2788940316437809,Low,Minimal,Sparse,0.6899121999307326,Medium
113.417091,22.275373,2015,1.8170151984514225,-10.637212213813443,1752.3793983615358,29.33,Residual Soil,0.3162103935293409,Low,Moderate,Sparse,0.7108996410480172,Medium
113.423775,22.270102,2021,1.3378796847320304,-10.45307836082403,2082.570378049013,40.14,Residual Soil,0.4311782607429885,Medium,Moderate,Moderate,0.7775871952210268,Medium
113.413269,22.275845,2016,1.4052551485311855,-10.718396582485363,2840.663868933624,57.41,Residual Soil,0.3853911231354724,Low,Moderate,Moderate,0.8241054881524714,High
113.441711,22.276806,2019,1.6461392389766498,-10.160438927218378,2419.514929980891,62.18,Residual Soil,0.3944958776048781,Low,Moderate,Moderate,0.8744947561590348,High
113.409302,22.277489,2020,1.9989986338737693,-10.813620052981875,1699.2885008353503,25.58,Rock,0.1360802443264087,Low,Moderate,Sparse,0.6821067690186748,Medium
113.408409,22.248186,2020,2.791494724899016,-10.57132349554471,1922.470955363824,63.93,Gravelly Soil,0.6353226298612168,Medium,Moderate,Moderate,0.8232893379015148,Medium
113.408676,22.252581,2021,1.433722997073079,-10.602741719744593,2020.822980822793,32.23,Residual Soil,0.338666522369998,Low,Moderate,Moderate,0.7343822313706351,Medium
113.442795,22.275206,2019,1.3445214120394162,-10.122942322415728,2355.582458691249,50.82,Residual Soil,0.3858315729774075,Low,Moderate,Moderate,0.8411758583822071,High
113.435974,22.271605,2015,1.0910534901737894,-10.223144706049991,1717.6243524571717,18.71,Gravelly Soil,0.4769039089205368,Medium,Minimal,Moderate,0.7172895019348664,Medium
113.438393,22.276598,2021,0.9678165333638508,-10.224131755076131,1977.6149635416707,22.48,Residual Soil,0.3580449493242441,Medium,Minimal,Moderate,0.7349335505917887,Medium
113.430199,22.207148,2023,0.526584657839334,-7.6043216382063425,1917.1815077545205,13.05,Residual Soil,0.3295522133310439,Medium,Minimal,Sparse,0.8898605789908918,Medium
113.429382,22.234606,2021,0.9969077004854946,-10.027291447740527,1952.753029483483,19.22,Residual Soil,0.345965451256794,Medium,Minimal,Moderate,0.7351366187733215,Medium
113.419449,22.253695,2023,1.8030273617300845,-10.391829642269707,2058.980557007392,43.05,Gravelly Soil,0.6079400594707155,Medium,Moderate,Moderate,0.7809097554187183,Medium
113.42408,22.254726,2022,1.52596695489807,-10.306433180350425,2295.903040747826,44.03,Residual Soil,0.4187148077484783,Medium,Moderate,Moderate,0.7977374241770014,Medium
113.408867,22.255291,2023,2.1909318704502923,-10.62197687174416,2103.804693354188,52.41,Residual Soil,0.4015349516947084,Medium,Moderate,Moderate,0.791070284795608,Medium
113.424744,22.223553,2015,1.0342601158231572,-10.037277467360637,1687.5565058872548,14.04,Residual Soil,0.2591814982472895,Low,Minimal,Sparse,0.7135430508869083,Medium
113.418961,22.255552,2016,0.0180919439575748,-10.41802654520752,2624.6053300271024,16.11,Gravelly Soil,0.5382974740597246,Medium,Minimal,Moderate,0.7217769739222448,High
113.428284,22.203222,2015,0.9927673482427912,-7.61813631860269,1720.0270245152071,18.27,Gravelly Soil,0.4774755441947597,Medium,Minimal,Moderate,0.8968969887413747,Medium
113.434288,22.219429,2016,0.0,-7.606911071419344,2604.307427180184,8.48,Gravelly Soil,0.4370465036406269,Medium,Minimal,Moderate,0.9009997140197948,High
113.430634,22.232031,2015,0.4518672078636569,-7.780668852745927,1624.9096315936806,0.64,Residual Soil,0.2528062923046184,Low,Minimal,Sparse,0.8319336532643802,Medium
113.438263,22.232077,2023,1.2013039401304464,-7.623250682006108,2032.915465074058,34.18,Rock,0.154329167731085,Low,Moderate,Sparse,0.9538544549605492,Medium
113.411003,22.26943,2021,1.8515781141043623,-10.704238044232374,2058.26090539188,40.79,Residual Soil,0.4184650569878176,Medium,Moderate,Moderate,0.7495132745945732,Medium
113.425072,22.237482,2023,1.8402686704257487,-10.139691135895625,2069.135172636055,44.77,Residual Soil,0.3759664307578585,Low,Moderate,Moderate,0.8038639625341818,Medium
113.418419,22.225002,2018,0.0,-10.18028630642636,2319.560890563191,0.11,Residual Soil,0.2973621174400929,Low,Minimal,Sparse,0.6858267494591641,Medium
113.430252,22.215778,2020,0.9143998959191884,-7.664387299527394,1676.383118903454,14.54,Residual Soil,0.3661840494003763,Medium,Minimal,Moderate,0.881401700151996,Medium
113.442802,22.277248,2015,0.2899378021350327,-10.143285307526762,1685.9634172700098,7.93,Residual Soil,0.2975019614381522,Low,Minimal,Sparse,0.70208301291439,Medium
113.434624,22.299978,2023,1.452727125572304,-10.540374418429362,1793.983496842495,3.08,Residual Soil,0.3002862329578886,Medium,Minimal,Sparse,0.6259674857692445,Medium
113.439583,22.292494,2019,1.4068178124268396,-10.363993235910344,2019.8251311066515,3.65,Rock,0.0869935387662475,Low,Minimal,Sparse,0.643196535397996,Medium
113.432129,22.378611,2022,0.65134023431515,-11.532401546067849,2047.588446040694,2.01,Rock,0.0947151312993684,Low,Minimal,Sparse,0.5753983108674001,Medium
113.432716,22.352318,2021,0.3604236641644844,-11.184689376964084,1862.990065060292,1.45,Rock,0.1012477101138716,Low,Minimal,Sparse,0.6042978439667928,Medium
113.42411,22.331144,2016,0.3425738011215485,-11.09063832676965,2784.0599157927736,41.06,Residual Soil,0.3255201098319451,Low,Moderate,Sparse,0.7632311937985636,High
113.424881,22.285969,2021,1.017095736233005,-10.58567079336235,1827.5932413739367,1.81,Residual Soil,0.3093160191408964,Medium,Minimal,Sparse,0.629285412033588,Medium
113.420616,22.28945,2018,0.8651063960274012,-10.705118116900636,2388.8243448945727,19.37,Residual Soil,0.3280011442742896,Low,Minimal,Sparse,0.6926266059646722,High
113.432755,22.290142,2022,1.11868951123517,-10.473034179298002,2112.832019007395,15.11,Residual Soil,0.3469290442550293,Medium,Minimal,Moderate,0.6855683339643659,Medium
113.431473,22.303539,2017,2.8709518631601934,-10.63992326452447,1994.6248002411903,47.28,Residual Soil,0.3665095572158841,Low,Moderate,Moderate,0.75243137269388,Medium
113.437386,22.287762,2019,1.279808435383785,-10.357450425285846,2011.9649495273056,1.59,Rock,0.0909226758485585,Low,Minimal,Sparse,0.6388580314430188,Medium
113.423615,22.361382,2021,0.5817404392876584,-11.46491135532025,1895.7161600641712,7.93,Residual Soil,0.2915818706740918,Low,Minimal,Sparse,0.6038179480271587,Medium
113.434654,22.287027,2016,2.931183949945589,-10.40356092933728,2895.6316948181848,76.09,Rock,0.2174684761731876,Low,Severe,Sparse,0.8816026945228879,High
113.441528,22.349443,2019,0.8926582383299286,-10.987043647808973,2212.5647809309467,27.17,Residual Soil,0.3545254027312793,Medium,Moderate,Moderate,0.7025888928466313,Medium
113.426125,22.337027,2018,1.941625187752518,-11.121589247361328,2331.169256842533,19.79,Gravelly Soil,0.5677111021892038,Medium,Minimal,Moderate,0.6377064292388555,High
113.42321,22.332039,2022,2.778335330073472,-11.11805925314723,1940.3327215572408,4.02,Residual Soil,0.294107320096301,Low,Minimal,Sparse,0.5555173636183864,Medium
113.429672,22.292429,2019,0.9533894896861612,-10.557268006122785,2045.5847713234991,4.21,Gravelly Soil,0.497535922683148,Medium,Minimal,Moderate,0.6421267196850651,Medium
113.419792,22.299711,2021,1.318207027271066,-10.826821119530706,1803.6486038217288,0.83,Residual Soil,0.296555183041313,Low,Minimal,Sparse,0.6011456927885088,Medium
113.429764,22.281261,2015,1.3884137810193555,-10.441779046065168,1605.8429142796324,5.37,Residual Soil,0.2369728369461057,Low,Minimal,Sparse,0.6432175806416861,Medium
113.441528,22.3325,2015,1.374095246296567,-10.779137355027164,1619.970762423542,7.24,Residual Soil,0.278309699183577,Low,Minimal,Sparse,0.6276386631113672,Medium
113.415161,22.295975,2020,1.4284976286601874,-10.879124814622214,1642.220535898688,13.81,Gravelly Soil,0.5525809748272826,Medium,Minimal,Moderate,0.6446532918999313,Medium
113.417435,22.487001,2018,0.9893454647009914,-13.338529905889182,2263.786566131896,2.8,Residual Soil,0.2988856545350959,Low,Minimal,Sparse,0.4449232770898075,Medium
113.435509,22.513468,2022,4.252346214252244,-13.475722867244905,1984.8055506300568,21.92,Residual Soil,0.3370608431992188,Low,Minimal,Moderate,0.4243560997558336,Medium
